34, 35, 16, 43, 14, 17, 21
1, 38, 9, 20, 31, 13, 38
49, 12, 24, 28, 31, 44, 23
20, 44, 40, 25, 13, 47, 48
11, 30, 49, 31, 34, 18, 47
4, 49, 44, 7, 6, 8, 26
33, 12, 27, 42, 47, 19, 43
39, 1, 4, 48, 14, 45, 20
33, 21, 14, 37, 35, 36, 14
31, 48, 45, 38, 4, 13, 26
25, 19, 24, 36, 10, 21, 19
49, 13, 47, 41, 11, 44, 32
15, 1, 47, 40, 2, 16, 21
31, 28, 23, 12, 29, 41, 31
48, 33, 47, 20, 27, 20, 7
10, 8, 14, 8, 8, 12, 17
8, 37, 41, 43, 47, 17, 12
3, 46, 24, 36, 45, 40, 30
22, 30, 2, 48, 29, 14, 7
7, 31, 7, 18, 9, 28, 35
33, 9, 3, 23, 19, 40, 10
37, 35, 47, 24, 32, 12, 34
48, 21, 46, 27, 8, 42, 6
37, 9, 27, 42, 28, 40, 45
22, 47, 6, 13, 1, 30, 33
6, 34, 24, 12, 22, 23, 32
22, 6, 45, 29, 18, 8, 25
38, 45, 35, 4, 6, 22, 47
28, 19, 41, 38, 6, 4, 1
15, 42, 24, 3, 14, 30, 2
23, 40, 12, 13, 22, 38, 5
7, 11, 22, 49, 10, 20, 20
26, 23, 47, 32, 39, 9, 45
27, 17, 49, 35, 25, 12, 27
38, 22, 36, 44, 48, 34, 45
10, 4, 15, 42, 21, 18, 2
42, 2, 12, 9, 43, 38, 13
23, 44, 29, 49, 30, 5, 48
24, 39, 20, 20, 32, 8, 39
5, 33, 37, 11, 35, 10, 12
23, 43, 19, 4, 14, 46, 3
9, 15, 46, 17, 39, 9, 23
8, 23, 29, 46, 13, 28, 39
9, 34, 36, 16, 11, 22, 1
18, 29, 16, 17, 44, 15, 24
35, 5, 43, 49, 43, 44, 20
48, 10, 9, 11, 29, 39, 41
40, 25, 22, 27, 20, 17, 15
9, 3, 8, 9, 9, 38, 42
48, 7, 6, 37, 6, 49, 3
10, 17, 48, 48, 44, 13, 27
7, 18, 16, 40, 20, 15, 18
45, 11, 7, 34, 23, 14, 14
16, 25, 8, 27, 16, 40, 34
23, 19, 47, 26, 28, 22, 34
42, 20, 4, 3, 23, 22, 29
38, 11, 18, 32, 2, 46, 21
10, 27, 24, 3, 1, 16, 18
28, 26, 16, 35, 17, 12, 24
24, 14, 9, 6, 32, 5, 47
30, 2, 22, 44, 5, 37, 9
7, 19, 15, 7, 27, 29, 30
44, 9, 21, 43, 8, 20, 40
12, 27, 11, 16, 48, 6, 8
44, 33, 17, 1, 38, 2, 21
20, 14, 42, 13, 5, 16, 1
49, 20, 18, 33, 26, 32, 10
17, 14, 6, 34, 34, 26, 28
15, 40, 15, 15, 28, 42, 38
19, 14, 41, 9, 45, 48, 24
17, 11, 25, 10, 37, 10, 35
35, 2, 28, 15, 11, 4, 25
4, 17, 43, 25, 39, 24, 2
11, 43, 40, 3, 15, 46, 14
18, 18, 39, 37, 28, 43, 46
45, 6, 13, 2, 11, 20, 18
35, 21, 20, 33, 24, 31, 27
34, 28, 26, 37, 41, 28, 32
43, 9, 24, 2, 13, 12, 3
5, 36, 46, 3, 4, 45, 34
15, 5, 46, 2, 7, 26, 18
3, 34, 31, 9, 29, 10, 49
45, 23, 28, 44, 31, 2, 16
23, 48, 13, 21, 30, 31, 6
19, 22, 3, 13, 49, 33, 40
4, 42, 18, 43, 16, 5, 17
37, 21, 42, 40, 11, 42, 48
18, 2, 31, 2, 12, 43, 25
5, 49, 46, 1, 13, 12, 15
5, 36, 22, 32, 42, 27, 15
49, 42, 9, 18, 29, 24, 29
13, 17, 48, 26, 4, 38, 33
42, 39, 35, 45, 15, 5, 25
45, 16, 25, 17, 49, 13, 6
43, 28, 4, 49, 25, 18, 3
17, 30, 41, 32, 23, 2, 33
29, 3, 32, 45, 15, 7, 19
30, 43, 44, 24, 38, 15, 38
32, 23, 40, 41, 48, 1, 18
30, 16, 19, 10, 8, 47, 19
35, 42, 42, 48, 33, 31, 48
48, 11, 36, 1, 35, 30, 27
17, 39, 22, 17, 9, 20, 4
35, 36, 32, 25, 43, 34, 39
24, 43, 36, 31, 30, 38, 31
32, 21, 19, 26, 40, 46, 22
21, 19, 45, 32, 22, 49, 40
1, 7, 38, 7, 47, 44, 19
41, 11, 48, 37, 39, 47, 34
40, 5, 6, 18, 29, 45, 2
44, 18, 37, 25, 38, 20, 30
4, 38, 2, 40, 2, 36, 46
23, 5, 28, 1, 31, 47, 5
16, 26, 16, 46, 16, 3, 23
46, 41, 5, 41, 47, 12, 5
38, 10, 35, 30, 46, 31, 19
28, 8, 29, 22, 35, 31, 17
49, 24, 9, 14, 9, 13, 11
3, 9, 11, 11, 47, 38, 2
24, 31, 35, 10, 25, 12, 16
36, 48, 16, 14, 22, 42, 44
23, 33, 17, 23, 33, 2, 8
16, 35, 20, 31, 19, 17, 46
32, 16, 22, 26, 27, 44, 44
23, 21, 10, 23, 12, 46, 13
21, 9, 13, 24, 6, 11, 15
40, 25, 9, 38, 8, 26, 43
47, 37, 19, 42, 30, 33, 13
5, 1, 35, 11, 2, 46, 38
17, 18, 28, 10, 24, 35, 35
37, 47, 29, 1, 26, 7, 45
13, 21, 17, 2, 14, 49, 40
34, 22, 7, 5, 18, 30, 40
25, 40, 3, 4, 9, 13, 1
8, 15, 40, 4, 8, 24, 24
48, 40, 49, 44, 42, 7, 27
20, 3, 36, 41, 26, 23, 9
32, 43, 13, 49, 28, 21, 15
7, 14, 6, 9, 36, 32, 4
7, 21, 49, 22, 15, 10, 33
16, 26, 24, 32, 9, 21, 38
37, 32, 2, 5, 26, 8, 45
39, 13, 35, 13, 24, 29, 39
9, 16, 14, 14, 35, 45, 39
31, 32, 45, 26, 20, 38, 17
26, 26, 17, 13, 48, 4, 21
3, 20, 2, 17, 48, 20, 36
42, 29, 48, 5, 36, 33, 37
47, 43, 21, 40, 17, 27, 37
24, 17, 35, 37, 37, 37, 24
8, 32, 14, 18, 1, 21, 14
38, 4, 47, 8, 5, 14, 49
44, 3, 33, 40, 33, 7, 2
12, 7, 6, 40, 45, 41, 21
33, 48, 28, 1, 2, 49, 48
32, 4, 31, 31, 6, 45, 4
49, 45, 14, 20, 49, 26, 36
10, 43, 36, 28, 38, 38, 29
24, 49, 23, 9, 15, 21, 14
16, 19, 38, 44, 13, 13, 10
1, 9, 13, 29, 2, 27, 29
12, 34, 45, 49, 39, 7, 42
42, 36, 14, 34, 24, 2, 40
10, 16, 39, 8, 17, 23, 42
16, 16, 32, 43, 29, 35, 7
4, 20, 11, 39, 25, 17, 12
41, 46, 1, 49, 31, 40, 26
23, 15, 37, 25, 43, 10, 18
16, 27, 42, 43, 26, 36, 3
40, 37, 10, 16, 17, 7, 39
4, 45, 19, 5, 49, 19, 11
24, 45, 37, 33, 12, 14, 7
36, 11, 13, 37, 36, 17, 6
12, 22, 6, 12, 15, 44, 35
30, 9, 48, 42, 17, 1, 25
7, 36, 47, 47, 27, 3, 2
32, 20, 45, 49, 5, 30, 31
22, 3, 45, 26, 43, 40, 48
47, 2, 24, 23, 25, 1, 47
45, 49, 31, 24, 9, 13, 11
25, 34, 49, 23, 29, 40, 35
42, 6, 1, 48, 29, 41, 14
42, 6, 23, 42, 18, 35, 49
2, 33, 14, 30, 43, 7, 37
4, 34, 10, 45, 27, 14, 7
48, 28, 36, 3, 32, 31, 20
23, 45, 38, 4, 19, 49, 20
7, 39, 9, 33, 17, 31, 38
3, 16, 29, 15, 6, 46, 10
43, 27, 24, 4, 41, 8, 18
20, 17, 11, 9, 27, 40, 16
2, 37, 44, 36, 25, 5, 36
41, 37, 38, 32, 32, 45, 5
12, 3, 19, 32, 22, 31, 45
2, 36, 1, 5, 48, 38, 12
31, 27, 30, 25, 32, 37, 45
44, 7, 31, 3, 22, 40, 41
44, 47, 23, 31, 45, 47, 3
5, 30, 2, 20, 22, 18, 43
45, 41, 29, 32, 38, 22, 8
17, 20, 5, 48, 44, 16, 41
45, 31, 18, 42, 15, 31, 26
32, 34, 42, 33, 44, 2, 35
7, 31, 21, 24, 11, 23, 21
18, 11, 21, 29, 39, 26, 9
15, 47, 7, 32, 3, 16, 26
11, 39, 29, 18, 35, 14, 40
15, 38, 19, 12, 44, 41, 41
16, 9, 5, 14, 6, 40, 35
24, 12, 43, 40, 14, 18, 4
5, 10, 24, 45, 34, 16, 47
29, 24, 36, 22, 36, 17, 11
7, 24, 41, 25, 17, 33, 43
38, 14, 3, 31, 34, 6, 45
18, 46, 41, 19, 46, 20, 22
49, 8, 41, 22, 43, 40, 19
49, 14, 43, 44, 26, 21, 19
16, 29, 48, 12, 18, 24, 43
37, 47, 16, 35, 39, 17, 43
35, 19, 25, 24, 36, 29, 27
2, 45, 34, 39, 26, 44, 9
48, 3, 16, 2, 49, 18, 12
5, 37, 24, 19, 44, 38, 23
6, 16, 21, 43, 19, 31, 6
20, 8, 43, 48, 37, 6, 41
30, 42, 16, 3, 16, 45, 25
26, 21, 29, 44, 35, 32, 13
16, 29, 3, 35, 49, 7, 36
24, 15, 40, 3, 47, 2, 37
17, 11, 29, 23, 49, 7, 29
20, 9, 49, 24, 4, 11, 2
49, 46, 14, 47, 26, 29, 31
47, 43, 42, 38, 9, 39, 10
19, 45, 13, 14, 14, 25, 43
40, 3, 44, 48, 48, 2, 27
48, 39, 15, 28, 48, 17, 17
14, 12, 36, 29, 31, 28, 42
5, 7, 6, 40, 46, 39, 47
29, 44, 9, 6, 26, 18, 39
19, 43, 19, 4, 9, 16, 35
28, 31, 9, 38, 39, 37, 39
6, 40, 35, 2, 5, 21, 3
47, 29, 49, 16, 33, 11, 26
48, 26, 28, 14, 21, 16, 25
22, 6, 23, 29, 12, 47, 9
15, 39, 35, 25, 31, 39, 49
31, 31, 17, 13, 20, 38, 16
37, 46, 26, 39, 17, 40, 49
40, 39, 10, 46, 9, 26, 20
41, 45, 33, 35, 24, 48, 19
43, 29, 47, 17, 11, 22, 41
45, 46, 41, 46, 33, 2, 16
4, 18, 13, 5, 34, 20, 2
48, 15, 42, 38, 2, 5, 35
6, 46, 14, 21, 6, 5, 46
4, 44, 22, 46, 19, 45, 28
5, 34, 25, 34, 30, 2, 42
7, 27, 11, 16, 47, 29, 46
40, 48, 5, 3, 49, 31, 36
45, 44, 47, 21, 27, 3, 16
1, 36, 1, 20, 22, 4, 31
7, 7, 31, 23, 15, 28, 31
27, 1, 35, 5, 3, 11, 24
7, 28, 47, 8, 49, 43, 34
48, 21, 22, 12, 45, 14, 5
2, 20, 49, 25, 40, 15, 41
49, 10, 37, 32, 45, 20, 39
21, 14, 42, 27, 25, 38, 48
32, 35, 23, 40, 9, 9, 45
20, 36, 5, 23, 16, 25, 35
20, 14, 13, 20, 25, 12, 29
11, 4, 47, 8, 27, 21, 7
23, 42, 34, 28, 15, 42, 23
19, 21, 41, 8, 29, 7, 25
42, 10, 31, 47, 44, 25, 33
1, 43, 10, 8, 21, 37, 28
43, 49, 18, 31, 13, 13, 13
17, 39, 18, 10, 31, 24, 38
21, 27, 34, 22, 15, 34, 33
20, 41, 31, 24, 22, 7, 2
45, 3, 1, 33, 7, 2, 20
28, 43, 9, 20, 40, 8, 8
22, 39, 42, 48, 30, 14, 25
6, 24, 44, 19, 29, 19, 45
40, 2, 22, 32, 27, 32, 16
22, 4, 8, 30, 22, 48, 24
38, 33, 7, 36, 16, 6, 20
18, 48, 32, 42, 35, 33, 27
12, 34, 10, 38, 30, 37, 46
27, 26, 30, 12, 48, 27, 32
23, 41, 36, 41, 15, 30, 11
1, 44, 11, 45, 35, 13, 22
22, 46, 32, 34, 20, 12, 5
38, 12, 28, 41, 30, 36, 23
46, 38, 30, 21, 49, 42, 45
4, 37, 3, 32, 29, 18, 28
46, 42, 27, 14, 49, 28, 40
32, 21, 22, 13, 3, 46, 29
1, 16, 19, 10, 16, 2, 43
2, 47, 19, 17, 26, 17, 1
12, 43, 39, 30, 3, 21, 25
39, 34, 48, 8, 24, 34, 32
23, 18, 30, 19, 17, 39, 39
14, 24, 41, 46, 20, 41, 7
24, 16, 22, 21, 23, 3, 36
31, 13, 8, 15, 41, 47, 27
13, 36, 31, 47, 16, 1, 42
38, 25, 36, 28, 48, 7, 44
3, 17, 25, 48, 26, 13, 48
42, 3, 11, 22, 38, 30, 3
29, 25, 20, 46, 14, 41, 34
31, 5, 24, 20, 44, 1, 19
4, 36, 38, 13, 29, 35, 1
4, 20, 49, 15, 46, 46, 2
7, 23, 36, 12, 29, 28, 23
10, 5, 38, 1, 33, 11, 14
22, 37, 31, 29, 47, 32, 9
19, 46, 33, 4, 23, 22, 24
18, 13, 26, 8, 33, 10, 49
48, 18, 14, 28, 26, 4, 40
10, 17, 19, 16, 2, 27, 33
28, 22, 45, 41, 30, 6, 5
7, 8, 20, 29, 28, 24, 26
37, 19, 25, 12, 4, 24, 2
4, 42, 13, 16, 30, 45, 16
29, 25, 7, 29, 43, 35, 31
3, 20, 1, 25, 47, 7, 39
46, 7, 25, 7, 43, 25, 6
42, 29, 20, 40, 21, 22, 9
3, 5, 12, 41, 4, 3, 44
44, 19, 41, 38, 5, 28, 19
44, 29, 35, 16, 31, 13, 13
20, 23, 42, 19, 26, 34, 18
1, 2, 9, 44, 46, 18, 10
43, 15, 13, 12, 3, 29, 21
18, 23, 49, 35, 3, 45, 28
20, 42, 39, 49, 4, 42, 11
44, 13, 41, 32, 41, 8, 49
36, 5, 25, 17, 23, 23, 24
43, 46, 20, 38, 6, 39, 45
42, 38, 29, 11, 16, 11, 13
23, 22, 19, 16, 15, 7, 22
2, 6, 8, 22, 36, 7, 18
18, 13, 33, 28, 28, 13, 8
45, 17, 14, 46, 47, 20, 21
12, 14, 42, 32, 11, 20, 32
24, 21, 13, 25, 22, 13, 35
24, 38, 30, 20, 16, 28, 3
44, 16, 31, 44, 35, 7, 14
18, 32, 18, 28, 48, 24, 13
26, 2, 12, 13, 11, 40, 13
16, 18, 11, 47, 19, 13, 15
6, 46, 18, 10, 43, 45, 34
13, 47, 45, 31, 17, 12, 10
4, 19, 44, 37, 9, 8, 17
3, 27, 29, 15, 25, 33, 33
27, 3, 22, 34, 33, 41, 22
43, 34, 44, 23, 34, 3, 8
40, 10, 23, 9, 9, 20, 9
4, 44, 24, 29, 49, 23, 9
31, 4, 17, 42, 32, 6, 43
26, 35, 16, 49, 3, 24, 34
47, 5, 37, 31, 21, 9, 38
49, 31, 13, 19, 46, 3, 16
8, 28, 21, 38, 41, 29, 40
33, 24, 34, 20, 27, 42, 23
2, 15, 48, 13, 10, 48, 5
15, 23, 16, 8, 23, 2, 36
4, 8, 3, 24, 18, 9, 10
21, 16, 27, 29, 2, 3, 27
26, 18, 1, 33, 2, 7, 47
48, 21, 40, 47, 19, 30, 7
18, 42, 35, 11, 19, 32, 15
25, 15, 35, 21, 5, 18, 9
10, 23, 40, 36, 11, 16, 38
37, 34, 8, 14, 11, 19, 15
20, 27, 8, 30, 28, 36, 47
1, 21, 16, 2, 28, 25, 31
23, 3, 39, 45, 27, 21, 11
20, 49, 12, 44, 29, 39, 23
32, 31, 8, 21, 27, 17, 22
16, 24, 24, 22, 4, 36, 45
8, 18, 36, 46, 40, 44, 43
39, 19, 34, 48, 42, 39, 48
40, 32, 3, 32, 42, 22, 25
6, 8, 26, 10, 42, 20, 48
31, 26, 12, 46, 9, 41, 33
36, 47, 40, 10, 37, 4, 37
30, 8, 35, 20, 8, 36, 11
48, 9, 36, 18, 40, 2, 15
49, 5, 28, 45, 25, 12, 22
3, 9, 24, 28, 16, 23, 6
6, 7, 14, 30, 6, 48, 44
30, 46, 28, 10, 38, 3, 13
21, 21, 13, 22, 15, 7, 9
21, 29, 49, 19, 17, 21, 5
14, 37, 36, 10, 29, 18, 18
49, 15, 35, 1, 25, 27, 24
8, 39, 19, 25, 24, 22, 33
17, 31, 31, 22, 9, 35, 18
33, 42, 24, 26, 16, 48, 26
8, 26, 40, 32, 30, 7, 47
22, 41, 19, 11, 21, 18, 12
6, 35, 4, 3, 3, 47, 48
34, 24, 24, 1, 29, 48, 30
5, 34, 6, 22, 4, 34, 33
38, 38, 47, 9, 21, 38, 47
31, 13, 35, 10, 25, 39, 28
19, 45, 13, 42, 15, 9, 46
22, 9, 6, 25, 18, 22, 47
6, 25, 43, 17, 25, 38, 14
18, 40, 14, 28, 4, 19, 35
18, 29, 16, 4, 40, 7, 16
29, 6, 24, 24, 36, 17, 18
8, 26, 43, 16, 43, 3, 27
48, 21, 27, 1, 16, 14, 19
28, 29, 35, 14, 18, 44, 20
36, 25, 36, 45, 25, 38, 22
13, 38, 29, 32, 10, 21, 47
31, 17, 2, 30, 2, 43, 33
11, 4, 18, 10, 37, 12, 33
39, 9, 9, 2, 7, 18, 40
48, 21, 5, 36, 35, 47, 31
40, 24, 40, 45, 13, 6, 18
11, 17, 38, 19, 26, 7, 8
16, 15, 32, 39, 15, 25, 33
25, 29, 4, 35, 31, 42, 6
2, 25, 18, 3, 21, 40, 4
31, 28, 13, 23, 12, 13, 21
12, 40, 4, 17, 6, 7, 48
31, 5, 27, 2, 44, 48, 16
40, 22, 1, 20, 22, 49, 32
16, 15, 45, 44, 35, 47, 27
33, 4, 13, 23, 46, 22, 11
44, 43, 15, 35, 9, 39, 16
44, 26, 14, 33, 1, 15, 4
3, 11, 2, 7, 21, 8, 28
42, 31, 34, 40, 14, 14, 28
16, 44, 29, 8, 36, 46, 37
10, 37, 33, 37, 26, 20, 49
46, 39, 16, 11, 47, 34, 5
9, 35, 6, 25, 47, 2, 16
31, 11, 29, 37, 16, 16, 45
2, 36, 14, 3, 1, 5, 24
21, 14, 35, 35, 43, 24, 39
20, 12, 6, 44, 36, 34, 3
34, 15, 12, 34, 45, 41, 16
26, 19, 5, 26, 44, 6, 45
6, 39, 8, 40, 39, 11, 22
18, 47, 35, 26, 17, 12, 37
11, 25, 37, 43, 35, 45, 30
5, 38, 37, 26, 16, 46, 17
46, 40, 26, 33, 44, 49, 7
26, 41, 31, 48, 31, 45, 39
9, 15, 10, 24, 42, 10, 35
46, 26, 41, 36, 6, 30, 26
18, 49, 27, 40, 17, 40, 13
36, 37, 41, 16, 45, 43, 9
36, 22, 2, 3, 19, 44, 4
21, 35, 10, 38, 42, 1, 38
27, 3, 1, 10, 26, 31, 34
5, 40, 37, 12, 21, 26, 10
36, 42, 27, 34, 2, 43, 33
46, 47, 28, 5, 43, 7, 11
1, 22, 23, 9, 18, 13, 34
28, 9, 11, 36, 37, 40, 10
49, 19, 1, 39, 25, 36, 23
11, 3, 27, 15, 18, 23, 43
24, 20, 14, 43, 47, 19, 3
16, 48, 33, 13, 37, 21, 44
37, 11, 32, 19, 45, 17, 39
36, 26, 1, 37, 14, 5, 14
11, 3, 46, 23, 12, 34, 9
28, 18, 31, 36, 15, 5, 7
5, 21, 24, 28, 5, 37, 33
15, 39, 7, 33, 6, 47, 37
28, 11, 48, 48, 43, 10, 20
44, 1, 33, 2, 12, 47, 3
15, 30, 5, 45, 34, 3, 31
44, 8, 4, 35, 15, 30, 8
2, 47, 26, 25, 9, 10, 32
14, 2, 14, 28, 18, 48, 44
10, 35, 20, 24, 16, 2, 42
46, 43, 33, 30, 4, 19, 23
42, 17, 30, 17, 46, 43, 29
1, 13, 27, 25, 33, 7, 21
27, 35, 6, 40, 13, 44, 35
47, 30, 23, 34, 22, 48, 8
8, 27, 12, 37, 5, 11, 34
8, 15, 30, 47, 42, 9, 39
47, 23, 8, 20, 27, 11, 24
6, 34, 33, 39, 47, 35, 28
43, 30, 13, 43, 10, 29, 48
21, 28, 31, 38, 1, 21, 41
49, 25, 20, 7, 28, 8, 42
15, 27, 31, 22, 4, 20, 9
24, 49, 14, 28, 36, 34, 2
40, 6, 11, 12, 37, 7, 12
18, 8, 41, 7, 2, 40, 6
8, 43, 27, 32, 10, 19, 3
8, 37, 34, 1, 31, 25, 6
39, 34, 9, 33, 11, 25, 9
14, 15, 47, 42, 47, 24, 41
31, 5, 2, 47, 25, 25, 42
37, 13, 40, 7, 27, 6, 18
3, 23, 8, 26, 40, 8, 26
14, 14, 12, 43, 14, 3, 37
24, 14, 47, 41, 39, 26, 18
27, 45, 28, 34, 46, 36, 41
45, 23, 40, 20, 2, 18, 16
3, 35, 27, 20, 39, 19, 8
27, 9, 34, 14, 8, 5, 25
7, 21, 49, 11, 44, 32, 25
17, 15, 24, 35, 1, 19, 12
44, 2, 40, 14, 25, 37, 19
42, 21, 6, 16, 44, 23, 42
38, 18, 37, 3, 40, 30, 23
36, 4, 11, 19, 45, 17, 30
26, 31, 38, 12, 46, 41, 19
29, 6, 49, 18, 37, 11, 10
4, 12, 12, 36, 38, 8, 28
19, 42, 12, 6, 19, 35, 4
33, 14, 27, 13, 42, 41, 2
28, 24, 34, 38, 41, 14, 35
20, 41, 26, 15, 40, 19, 25
11, 18, 48, 5, 27, 35, 49
9, 20, 4, 11, 49, 35, 10
6, 20, 19, 5, 43, 43, 42
26, 19, 47, 23, 7, 6, 27
49, 38, 6, 15, 42, 1, 17
33, 27, 19, 43, 36, 17, 48
28, 45, 43, 33, 7, 11, 23
24, 13, 7, 4, 24, 17, 24
1, 16, 41, 28, 32, 29, 38
46, 40, 22, 10, 39, 21, 29
13, 39, 41, 5, 9, 30, 22
43, 26, 19, 47, 44, 35, 13
20, 38, 41, 40, 36, 49, 38
19, 37, 43, 21, 5, 34, 19
38, 28, 10, 14, 49, 17, 7
46, 27, 4, 46, 3, 6, 1
1, 48, 27, 19, 9, 44, 23
32, 30, 3, 11, 21, 6, 13
21, 28, 28, 40, 43, 47, 33
43, 20, 3, 28, 40, 8, 17
48, 17, 48, 38, 27, 29, 30
17, 2, 9, 8, 46, 35, 29
45, 30, 17, 17, 32, 20, 19
30, 39, 12, 40, 1, 23, 46
38, 24, 23, 33, 38, 9, 20
12, 17, 17, 7, 49, 1, 7
5, 12, 15, 8, 8, 41, 29
4, 26, 10, 6, 19, 44, 44
48, 27, 43, 47, 37, 38, 5
4, 5, 27, 39, 23, 18, 47
8, 44, 42, 23, 26, 11, 11
15, 28, 38, 40, 40, 45, 47
49, 23, 34, 4, 34, 18, 37
14, 22, 23, 29, 16, 38, 21
20, 34, 48, 1, 40, 2, 3
6, 36, 24, 6, 47, 6, 41
20, 30, 6, 16, 44, 13, 4
22, 16, 14, 2, 13, 17, 21
37, 13, 46, 1, 29, 23, 25
23, 31, 42, 29, 30, 42, 4
40, 33, 46, 35, 11, 8, 17
32, 27, 26, 37, 43, 34, 10
6, 2, 44, 2, 34, 27, 42
48, 42, 30, 35, 29, 45, 3
47, 3, 29, 2, 26, 19, 1
35, 45, 28, 34, 11, 15, 48
47, 47, 44, 5, 48, 30, 45
3, 41, 28, 18, 4, 47, 41
3, 22, 46, 23, 20, 2, 14
39, 4, 49, 12, 12, 26, 14
31, 49, 13, 6, 23, 15, 7
12, 17, 41, 46, 30, 27, 22
38, 34, 20, 44, 17, 45, 13
35, 11, 19, 38, 8, 4, 42
12, 13, 10, 11, 49, 36, 16
10, 45, 3, 38, 33, 43, 11
27, 20, 45, 46, 13, 20, 33
26, 42, 28, 35, 48, 15, 19
11, 35, 24, 48, 42, 25, 20
38, 25, 24, 9, 17, 43, 36
31, 23, 12, 48, 18, 29, 37
46, 4, 14, 8, 30, 18, 22
12, 37, 16, 24, 22, 5, 36
13, 11, 45, 40, 19, 26, 40
13, 14, 21, 10, 31, 6, 41
20, 43, 27, 42, 1, 26, 22
43, 45, 12, 6, 28, 30, 42
47, 13, 39, 11, 26, 20, 18
35, 31, 40, 24, 19, 21, 21
20, 29, 21, 12, 16, 44, 17
18, 23, 9, 45, 3, 33, 15
21, 14, 24, 12, 21, 21, 46
24, 33, 3, 35, 47, 12, 11
20, 19, 29, 44, 7, 43, 30
10, 31, 5, 17, 17, 40, 1
39, 18, 6, 10, 10, 21, 15
31, 28, 36, 43, 36, 24, 1
14, 47, 42, 45, 11, 11, 36
39, 49, 48, 41, 49, 16, 26
3, 25, 46, 29, 27, 30, 2
49, 44, 5, 36, 31, 9, 4
41, 49, 36, 1, 21, 14, 22
44, 4, 49, 31, 46, 19, 49
14, 27, 33, 31, 8, 26, 30
40, 49, 10, 8, 30, 10, 24
16, 48, 12, 43, 2, 15, 41
17, 31, 46, 47, 18, 24, 17
40, 12, 14, 19, 2, 40, 31
8, 36, 23, 12, 13, 22, 22
29, 14, 15, 42, 10, 19, 14
48, 47, 23, 9, 43, 31, 42
13, 30, 6, 21, 41, 44, 21
34, 3, 42, 30, 11, 24, 49
32, 30, 44, 30, 6, 12, 26
5, 20, 22, 44, 36, 48, 10
43, 14, 13, 4, 46, 21, 44
41, 45, 48, 15, 18, 41, 34
33, 40, 31, 26, 22, 16, 4
39, 9, 5, 22, 12, 40, 18
40, 7, 35, 37, 22, 23, 35
42, 28, 13, 2, 32, 17, 3
13, 38, 18, 7, 10, 5, 15
25, 3, 36, 20, 19, 26, 31
3, 49, 22, 8, 11, 24, 3
39, 40, 14, 3, 29, 3, 14
1, 16, 31, 32, 32, 29, 39
45, 29, 9, 10, 41, 5, 23
8, 13, 2, 47, 37, 26, 6
4, 31, 33, 5, 44, 28, 2
24, 9, 46, 35, 25, 24, 29
22, 9, 12, 41, 22, 36, 7
3, 36, 45, 26, 32, 5, 44
10, 32, 5, 10, 15, 46, 13
15, 44, 45, 31, 43, 43, 30
11, 8, 40, 7, 32, 35, 32
10, 30, 4, 6, 15, 40, 49
11, 13, 32, 16, 9, 1, 42
43, 20, 24, 1, 46, 38, 33
44, 21, 48, 6, 13, 36, 35
11, 3, 24, 18, 26, 26, 9
31, 15, 18, 40, 2, 12, 17
12, 45, 34, 49, 17, 7, 9
31, 10, 7, 37, 17, 22, 25
46, 12, 30, 13, 27, 12, 38
48, 19, 19, 23, 40, 47, 10
22, 28, 27, 9, 4, 15, 11
31, 10, 45, 49, 15, 29, 21
39, 32, 40, 12, 49, 27, 40
36, 4, 43, 47, 27, 20, 31
49, 40, 46, 24, 44, 12, 40
33, 44, 25, 38, 5, 2, 48
11, 10, 29, 39, 19, 7, 1
3, 8, 23, 32, 22, 23, 3
30, 13, 37, 36, 47, 11, 3
30, 6, 36, 48, 39, 31, 2
5, 27, 14, 34, 3, 19, 16
42, 40, 25, 6, 45, 27, 44
41, 22, 8, 12, 9, 32, 10
19, 9, 27, 46, 13, 2, 14
17, 1, 47, 46, 33, 12, 24
8, 22, 45, 27, 8, 33, 21
21, 27, 48, 2, 27, 36, 41
31, 12, 47, 7, 25, 44, 9
25, 2, 16, 21, 26, 31, 14
3, 15, 24, 27, 29, 10, 16
12, 42, 24, 16, 29, 8, 2
46, 24, 11, 8, 19, 42, 12
31, 3, 36, 6, 48, 43, 32
30, 16, 5, 8, 13, 20, 38
4, 28, 17, 11, 3, 34, 15
14, 25, 4, 26, 4, 41, 23
30, 30, 34, 49, 46, 22, 41
16, 4, 27, 25, 31, 21, 4
9, 11, 34, 21, 9, 12, 9
11, 31, 20, 8, 42, 38, 49
48, 39, 34, 33, 45, 24, 31
42, 31, 38, 3, 9, 49, 13
43, 25, 23, 9, 34, 19, 10
28, 36, 39, 2, 34, 13, 44
46, 5, 36, 20, 47, 39, 22
26, 21, 23, 48, 41, 5, 38
18, 4, 33, 9, 24, 42, 14
23, 43, 48, 39, 31, 11, 2
17, 18, 34, 42, 22, 47, 44
30, 17, 34, 26, 38, 24, 29
17, 24, 32, 15, 27, 49, 10
30, 5, 45, 1, 31, 12, 9
36, 7, 14, 37, 14, 17, 2
7, 19, 30, 17, 19, 39, 27
25, 26, 26, 20, 16, 21, 33
25, 25, 20, 39, 19, 5, 17
35, 47, 16, 29, 36, 28, 41
31, 39, 34, 29, 9, 21, 13
7, 31, 24, 14, 25, 1, 41
44, 44, 49, 35, 14, 38, 47
